customer_id,promotion,cost,responded,revenue_lift,roi,age,recency,frequency,monetary,avg_monthly_visits,avg_ticket,total_spent,avg_amount,avg_quantity,promotion_cost
C0196,Member exclusive,1.5,1,9.0,5.0,32,1.0,291.0,1581.25,16,7.210993009809695,1581.25,5.433848797250859,1.1065292096219932,1.5
C0197,20% off,3.0,0,0.0,-1.0,46,25.0,43.0,270.75,3,9.753391670340571,270.75,6.296511627906977,1.162790697674419,3.0
C0197,BOGO,4.5,0,0.0,-1.0,46,25.0,43.0,270.75,3,9.753391670340571,270.75,6.296511627906977,1.162790697674419,4.5
C0197,Free item,3.5,0,0.0,-1.0,46,25.0,43.0,270.75,3,9.753391670340571,270.75,6.296511627906977,1.162790697674419,3.5
C0197,Points bonus,2.0,0,0.0,-1.0,46,25.0,43.0,270.75,3,9.753391670340571,270.75,6.296511627906977,1.162790697674419,2.0
C0197,Member exclusive,1.5,0,0.0,-1.0,46,25.0,43.0,270.75,3,9.753391670340571,270.75,6.296511627906977,1.162790697674419,1.5
C0198,20% off,3.0,1,18.0,5.0,53,1.0,156.0,807.0,10,15.530847514994404,807.0,5.173076923076923,1.1153846153846154,3.0
C0198,BOGO,4.5,0,0.0,-1.0,53,1.0,156.0,807.0,10,15.530847514994404,807.0,5.173076923076923,1.1153846153846154,4.5
C0198,Free item,3.5,0,0.0,-1.0,53,1.0,156.0,807.0,10,15.530847514994404,807.0,5.173076923076923,1.1153846153846154,3.5
C0198,Points bonus,2.0,0,0.0,-1.0,53,1.0,156.0,807.0,10,15.530847514994404,807.0,5.173076923076923,1.1153846153846154,2.0
C0198,Member exclusive,1.5,0,0.0,-1.0,53,1.0,156.0,807.0,10,15.530847514994404,807.0,5.173076923076923,1.1153846153846154,1.5
C0199,20% off,3.0,0,0.0,-1.0,27,2.0,26.0,132.0,2,19.327199261937142,132.0,5.076923076923077,1.1153846153846154,3.0
C0199,BOGO,4.5,0,0.0,-1.0,27,2.0,26.0,132.0,2,19.327199261937142,132.0,5.076923076923077,1.1153846153846154,4.5
C0199,Free item,3.5,1,21.0,5.0,27,2.0,26.0,132.0,2,19.327199261937142,132.0,5.076923076923077,1.1153846153846154,3.5
C0199,Points bonus,2.0,0,0.0,-1.0,27,2.0,26.0,132.0,2,19.327199261937142,132.0,5.076923076923077,1.1153846153846154,2.0
C0199,Member exclusive,1.5,0,0.0,-1.0,27,2.0,26.0,132.0,2,19.327199261937142,132.0,5.076923076923077,1.1153846153846154,1.5
C0200,20% off,3.0,0,0.0,-1.0,45,4.0,216.0,1296.75,11,8.629413928680513,1296.75,6.003472222222222,1.1111111111111112,3.0
C0200,BOGO,4.5,0,0.0,-1.0,45,4.0,216.0,1296.75,11,8.629413928680513,1296.75,6.003472222222222,1.1111111111111112,4.5
C0200,Free item,3.5,0,0.0,-1.0,45,4.0,216.0,1296.75,11,8.629413928680513,1296.75,6.003472222222222,1.1111111111111112,3.5
C0200,Points bonus,2.0,0,0.0,-1.0,45,4.0,216.0,1296.75,11,8.629413928680513,1296.75,6.003472222222222,1.1111111111111112,2.0
C0200,Member exclusive,1.5,0,0.0,-1.0,45,4.0,216.0,1296.75,11,8.629413928680513,1296.75,6.003472222222222,1.1111111111111112,1.5
C0201,20% off,3.0,0,0.0,-1.0,28,6.0,33.0,181.0,3,13.372616565204122,181.0,5.484848484848484,1.0909090909090908,3.0
C0201,BOGO,4.5,0,0.0,-1.0,28,6.0,33.0,181.0,3,13.372616565204122,181.0,5.484848484848484,1.0909090909090908,4.5
C0201,Free item,3.5,0,0.0,-1.0,28,6.0,33.0,181.0,3,13.372616565204122,181.0,5.484848484848484,1.0909090909090908,3.5
C0201,Points bonus,2.0,0,0.0,-1.0,28,6.0,33.0,181.0,3,13.372616565204122,181.0,5.484848484848484,1.0909090909090908,2.0
C0201,Member exclusive,1.5,0,0.0,-1.0,28,6.0,33.0,181.0,3,13.372616565204122,181.0,5.484848484848484,1.0909090909090908,1.5
C0202,20% off,3.0,0,0.0,-1.0,18,8.0,49.0,261.75,3,16.644274811069536,261.75,5.341836734693878,1.1020408163265305,3.0
C0202,BOGO,4.5,0,0.0,-1.0,18,8.0,49.0,261.75,3,16.644274811069536,261.75,5.341836734693878,1.1020408163265305,4.5
C0202,Free item,3.5,0,0.0,-1.0,18,8.0,49.0,261.75,3,16.644274811069536,261.75,5.341836734693878,1.1020408163265305,3.5
C0202,Points bonus,2.0,0,0.0,-1.0,18,8.0,49.0,261.75,3,16.644274811069536,261.75,5.341836734693878,1.1020408163265305,2.0
C0202,Member exclusive,1.5,0,0.0,-1.0,18,8.0,49.0,261.75,3,16.644274811069536,261.75,5.341836734693878,1.1020408163265305,1.5
C0203,20% off,3.0,0,0.0,-1.0,19,4.0,133.0,749.75,7,11.549236128087754,749.75,5.637218045112782,1.0827067669172932,3.0
C0203,BOGO,4.5,0,0.0,-1.0,19,4.0,133.0,749.75,7,11.549236128087754,749.75,5.637218045112782,1.0827067669172932,4.5
C0203,Free item,3.5,0,0.0,-1.0,19,4.0,133.0,749.75,7,11.549236128087754,749.75,5.637218045112782,1.0827067669172932,3.5
C0203,Points bonus,2.0,0,0.0,-1.0,19,4.0,133.0,749.75,7,11.549236128087754,749.75,5.637218045112782,1.0827067669172932,2.0
C0203,Member exclusive,1.5,0,0.0,-1.0,19,4.0,133.0,749.75,7,11.549236128087754,749.75,5.637218045112782,1.0827067669172932,1.5
C0204,20% off,3.0,0,0.0,-1.0,45,2.0,386.0,2203.5,21,9.270209453466515,2203.5,5.708549222797927,1.1088082901554404,3.0
C0204,BOGO,4.5,1,27.0,5.0,45,2.0,386.0,2203.5,21,9.270209453466515,2203.5,5.708549222797927,1.1088082901554404,4.5
C0204,Free item,3.5,0,0.0,-1.0,45,2.0,386.0,2203.5,21,9.270209453466515,2203.5,5.708549222797927,1.1088082901554404,3.5
C0204,Points bonus,2.0,1,12.0,5.0,45,2.0,386.0,2203.5,21,9.270209453466515,2203.5,5.708549222797927,1.1088082901554404,2.0
C0204,Member exclusive,1.5,1,9.0,5.0,45,2.0,386.0,2203.5,21,9.270209453466515,2203.5,5.708549222797927,1.1088082901554404,1.5
C0205,20% off,3.0,0,0.0,-1.0,42,8.0,79.0,481.5,5,13.92458625973392,481.5,6.094936708860759,1.0759493670886076,3.0
C0205,BOGO,4.5,0,0.0,-1.0,42,8.0,79.0,481.5,5,13.92458625973392,481.5,6.094936708860759,1.0759493670886076,4.5
C0205,Free item,3.5,0,0.0,-1.0,42,8.0,79.0,481.5,5,13.92458625973392,481.5,6.094936708860759,1.0759493670886076,3.5
C0205,Points bonus,2.0,0,0.0,-1.0,42,8.0,79.0,481.5,5,13.92458625973392,481.5,6.094936708860759,1.0759493670886076,2.0
C0205,Member exclusive,1.5,0,0.0,-1.0,42,8.0,79.0,481.5,5,13.92458625973392,481.5,6.094936708860759,1.0759493670886076,1.5
C0206,20% off,3.0,0,0.0,-1.0,25,2.0,119.0,653.0,7,19.331159203952815,653.0,5.487394957983193,1.100840336134454,3.0
C0206,BOGO,4.5,0,0.0,-1.0,25,2.0,119.0,653.0,7,19.331159203952815,653.0,5.487394957983193,1.100840336134454,4.5
C0206,Free item,3.5,0,0.0,-1.0,25,2.0,119.0,653.0,7,19.331159203952815,653.0,5.487394957983193,1.100840336134454,3.5
C0206,Points bonus,2.0,0,0.0,-1.0,25,2.0,119.0,653.0,7,19.331159203952815,653.0,5.487394957983193,1.100840336134454,2.0
C0206,Member exclusive,1.5,0,0.0,-1.0,25,2.0,119.0,653.0,7,19.331159203952815,653.0,5.487394957983193,1.100840336134454,1.5
C0207,20% off,3.0,1,18.0,5.0,26,3.0,106.0,541.75,7,9.604949299900612,541.75,5.110849056603773,1.1037735849056605,3.0
C0207,BOGO,4.5,1,27.0,5.0,26,3.0,106.0,541.75,7,9.604949299900612,541.75,5.110849056603773,1.1037735849056605,4.5
C0207,Free item,3.5,0,0.0,-1.0,26,3.0,106.0,541.75,7,9.604949299900612,541.75,5.110849056603773,1.1037735849056605,3.5
C0207,Points bonus,2.0,0,0.0,-1.0,26,3.0,106.0,541.75,7,9.604949299900612,541.75,5.110849056603773,1.1037735849056605,2.0
C0207,Member exclusive,1.5,1,9.0,5.0,26,3.0,106.0,541.75,7,9.604949299900612,541.75,5.110849056603773,1.1037735849056605,1.5
C0208,20% off,3.0,0,0.0,-1.0,30,6.0,56.0,254.25,3,11.742515704265871,254.25,4.540178571428571,1.0535714285714286,3.0
C0208,BOGO,4.5,0,0.0,-1.0,30,6.0,56.0,254.25,3,11.742515704265871,254.25,4.540178571428571,1.0535714285714286,4.5
C0208,Free item,3.5,0,0.0,-1.0,30,6.0,56.0,254.25,3,11.742515704265871,254.25,4.540178571428571,1.0535714285714286,3.5
C0208,Points bonus,2.0,0,0.0,-1.0,30,6.0,56.0,254.25,3,11.742515704265871,254.25,4.540178571428571,1.0535714285714286,2.0
C0208,Member exclusive,1.5,0,0.0,-1.0,30,6.0,56.0,254.25,3,11.742515704265871,254.25,4.540178571428571,1.0535714285714286,1.5
C0209,20% off,3.0,0,0.0,-1.0,63,2.0,144.0,753.25,9,6.643417378057983,753.25,5.230902777777778,1.0902777777777777,3.0
C0209,BOGO,4.5,0,0.0,-1.0,63,2.0,144.0,753.25,9,6.643417378057983,753.25,5.230902777777778,1.0902777777777777,4.5
C0209,Free item,3.5,0,0.0,-1.0,63,2.0,144.0,753.25,9,6.643417378057983,753.25,5.230902777777778,1.0902777777777777,3.5
C0209,Points bonus,2.0,0,0.0,-1.0,63,2.0,144.0,753.25,9,6.643417378057983,753.25,5.230902777777778,1.0902777777777777,2.0
C0209,Member exclusive,1.5,0,0.0,-1.0,63,2.0,144.0,753.25,9,6.643417378057983,753.25,5.230902777777778,1.0902777777777777,1.5
C0210,20% off,3.0,0,0.0,-1.0,31,9.0,88.0,471.5,5,8.908930643015651,471.5,5.357954545454546,1.0795454545454546,3.0
C0210,BOGO,4.5,0,0.0,-1.0,31,9.0,88.0,471.5,5,8.908930643015651,471.5,5.357954545454546,1.0795454545454546,4.5
C0210,Free item,3.5,0,0.0,-1.0,31,9.0,88.0,471.5,5,8.908930643015651,471.5,5.357954545454546,1.0795454545454546,3.5
C0210,Points bonus,2.0,0,0.0,-1.0,31,9.0,88.0,471.5,5,8.908930643015651,471.5,5.357954545454546,1.0795454545454546,2.0
C0210,Member exclusive,1.5,0,0.0,-1.0,31,9.0,88.0,471.5,5,8.908930643015651,471.5,5.357954545454546,1.0795454545454546,1.5
C0211,20% off,3.0,1,18.0,5.0,48,1.0,216.0,1175.25,14,6.39324462891029,1175.25,5.440972222222222,1.101851851851852,3.0
C0211,BOGO,4.5,0,0.0,-1.0,48,1.0,216.0,1175.25,14,6.39324462891029,1175.25,5.440972222222222,1.101851851851852,4.5
C0211,Free item,3.5,0,0.0,-1.0,48,1.0,216.0,1175.25,14,6.39324462891029,1175.25,5.440972222222222,1.101851851851852,3.5
C0211,Points bonus,2.0,1,12.0,5.0,48,1.0,216.0,1175.25,14,6.39324462891029,1175.25,5.440972222222222,1.101851851851852,2.0
C0211,Member exclusive,1.5,1,9.0,5.0,48,1.0,216.0,1175.25,14,6.39324462891029,1175.25,5.440972222222222,1.101851851851852,1.5
C0212,20% off,3.0,0,0.0,-1.0,60,9.0,41.0,263.25,3,18.34067113891498,263.25,6.420731707317073,1.0975609756097562,3.0
C0212,BOGO,4.5,0,0.0,-1.0,60,9.0,41.0,263.25,3,18.34067113891498,263.25,6.420731707317073,1.0975609756097562,4.5
C0212,Free item,3.5,0,0.0,-1.0,60,9.0,41.0,263.25,3,18.34067113891498,263.25,6.420731707317073,1.0975609756097562,3.5
C0212,Points bonus,2.0,0,0.0,-1.0,60,9.0,41.0,263.25,3,18.34067113891498,263.25,6.420731707317073,1.0975609756097562,2.0
C0212,Member exclusive,1.5,0,0.0,-1.0,60,9.0,41.0,263.25,3,18.34067113891498,263.25,6.420731707317073,1.0975609756097562,1.5
C0213,20% off,3.0,0,0.0,-1.0,39,4.0,250.0,1468.0,14,24.01528431262678,1468.0,5.872,1.116,3.0
C0213,BOGO,4.5,0,0.0,-1.0,39,4.0,250.0,1468.0,14,24.01528431262678,1468.0,5.872,1.116,4.5
C0213,Free item,3.5,0,0.0,-1.0,39,4.0,250.0,1468.0,14,24.01528431262678,1468.0,5.872,1.116,3.5
C0213,Points bonus,2.0,0,0.0,-1.0,39,4.0,250.0,1468.0,14,24.01528431262678,1468.0,5.872,1.116,2.0
C0213,Member exclusive,1.5,0,0.0,-1.0,39,4.0,250.0,1468.0,14,24.01528431262678,1468.0,5.872,1.116,1.5
C0214,20% off,3.0,0,0.0,-1.0,44,0.0,0.0,0.0,0,8.862886808939724,0.0,0.0,0.0,3.0
C0214,BOGO,4.5,1,0.0,-1.0,44,0.0,0.0,0.0,0,8.862886808939724,0.0,0.0,0.0,4.5
C0214,Free item,3.5,0,0.0,-1.0,44,0.0,0.0,0.0,0,8.862886808939724,0.0,0.0,0.0,3.5
C0214,Points bonus,2.0,0,0.0,-1.0,44,0.0,0.0,0.0,0,8.862886808939724,0.0,0.0,0.0,2.0
C0214,Member exclusive,1.5,1,0.0,-1.0,44,0.0,0.0,0.0,0,8.862886808939724,0.0,0.0,0.0,1.5
C0215,20% off,3.0,1,18.0,5.0,47,2.0,240.0,1283.5,12,13.91477763760146,1283.5,5.347916666666666,1.1125,3.0
C0215,BOGO,4.5,1,27.0,5.0,47,2.0,240.0,1283.5,12,13.91477763760146,1283.5,5.347916666666666,1.1125,4.5
C0215,Free item,3.5,1,21.0,5.0,47,2.0,240.0,1283.5,12,13.91477763760146,1283.5,5.347916666666666,1.1125,3.5
C0215,Points bonus,2.0,1,12.0,5.0,47,2.0,240.0,1283.5,12,13.91477763760146,1283.5,5.347916666666666,1.1125,2.0
C0215,Member exclusive,1.5,0,0.0,-1.0,47,2.0,240.0,1283.5,12,13.91477763760146,1283.5,5.347916666666666,1.1125,1.5
C0216,20% off,3.0,0,0.0,-1.0,18,1.0,337.0,1867.25,21,5.01220156640121,1867.25,5.54080118694362,1.0949554896142433,3.0
C0216,BOGO,4.5,0,0.0,-1.0,18,1.0,337.0,1867.25,21,5.01220156640121,1867.25,5.54080118694362,1.0949554896142433,4.5
C0216,Free item,3.5,1,13.31,2.8,18,1.0,337.0,1867.25,21,5.01220156640121,1867.25,5.54080118694362,1.0949554896142433,3.5
C0216,Points bonus,2.0,0,0.0,-1.0,18,1.0,337.0,1867.25,21,5.01220156640121,1867.25,5.54080118694362,1.0949554896142433,2.0
C0216,Member exclusive,1.5,0,0.0,-1.0,18,1.0,337.0,1867.25,21,5.01220156640121,1867.25,5.54080118694362,1.0949554896142433,1.5
C0217,20% off,3.0,0,0.0,-1.0,64,1.0,133.0,761.0,11,13.284633140693732,761.0,5.7218045112781954,1.0827067669172932,3.0
C0217,BOGO,4.5,0,0.0,-1.0,64,1.0,133.0,761.0,11,13.284633140693732,761.0,5.7218045112781954,1.0827067669172932,4.5
C0217,Free item,3.5,0,0.0,-1.0,64,1.0,133.0,761.0,11,13.284633140693732,761.0,5.7218045112781954,1.0827067669172932,3.5
C0217,Points bonus,2.0,0,0.0,-1.0,64,1.0,133.0,761.0,11,13.284633140693732,761.0,5.7218045112781954,1.0827067669172932,2.0
C0217,Member exclusive,1.5,0,0.0,-1.0,64,1.0,133.0,761.0,11,13.284633140693732,761.0,5.7218045112781954,1.0827067669172932,1.5
C0218,20% off,3.0,0,0.0,-1.0,21,0.0,0.0,0.0,0,19.606380299200396,0.0,0.0,0.0,3.0
C0218,BOGO,4.5,0,0.0,-1.0,21,0.0,0.0,0.0,0,19.606380299200396,0.0,0.0,0.0,4.5
C0218,Free item,3.5,0,0.0,-1.0,21,0.0,0.0,0.0,0,19.606380299200396,0.0,0.0,0.0,3.5
C0218,Points bonus,2.0,0,0.0,-1.0,21,0.0,0.0,0.0,0,19.606380299200396,0.0,0.0,0.0,2.0
C0218,Member exclusive,1.5,0,0.0,-1.0,21,0.0,0.0,0.0,0,19.606380299200396,0.0,0.0,0.0,1.5
C0219,20% off,3.0,0,0.0,-1.0,40,2.0,68.0,345.5,5,15.505895288345243,345.5,5.080882352941177,1.1323529411764706,3.0
C0219,BOGO,4.5,0,0.0,-1.0,40,2.0,68.0,345.5,5,15.505895288345243,345.5,5.080882352941177,1.1323529411764706,4.5
C0219,Free item,3.5,1,21.0,5.0,40,2.0,68.0,345.5,5,15.505895288345243,345.5,5.080882352941177,1.1323529411764706,3.5
C0219,Points bonus,2.0,0,0.0,-1.0,40,2.0,68.0,345.5,5,15.505895288345243,345.5,5.080882352941177,1.1323529411764706,2.0
C0219,Member exclusive,1.5,0,0.0,-1.0,40,2.0,68.0,345.5,5,15.505895288345243,345.5,5.080882352941177,1.1323529411764706,1.5
C0220,20% off,3.0,0,0.0,-1.0,64,1.0,112.0,606.25,7,9.98376403263106,606.25,5.412946428571429,1.1607142857142858,3.0
C0220,BOGO,4.5,0,0.0,-1.0,64,1.0,112.0,606.25,7,9.98376403263106,606.25,5.412946428571429,1.1607142857142858,4.5
C0220,Free item,3.5,1,21.0,5.0,64,1.0,112.0,606.25,7,9.98376403263106,606.25,5.412946428571429,1.1607142857142858,3.5
C0220,Points bonus,2.0,0,0.0,-1.0,64,1.0,112.0,606.25,7,9.98376403263106,606.25,5.412946428571429,1.1607142857142858,2.0
C0220,Member exclusive,1.5,0,0.0,-1.0,64,1.0,112.0,606.25,7,9.98376403263106,606.25,5.412946428571429,1.1607142857142858,1.5
C0221,20% off,3.0,0,0.0,-1.0,64,0.0,0.0,0.0,0,12.576078587193242,0.0,0.0,0.0,3.0
C0221,BOGO,4.5,0,0.0,-1.0,64,0.0,0.0,0.0,0,12.576078587193242,0.0,0.0,0.0,4.5
C0221,Free item,3.5,0,0.0,-1.0,64,0.0,0.0,0.0,0,12.576078587193242,0.0,0.0,0.0,3.5
C0221,Points bonus,2.0,1,0.0,-1.0,64,0.0,0.0,0.0,0,12.576078587193242,0.0,0.0,0.0,2.0
C0221,Member exclusive,1.5,0,0.0,-1.0,64,0.0,0.0,0.0,0,12.576078587193242,0.0,0.0,0.0,1.5
C0222,20% off,3.0,0,0.0,-1.0,26,1.0,73.0,400.5,5,22.73169945027869,400.5,5.486301369863014,1.1095890410958904,3.0
C0222,BOGO,4.5,1,27.0,5.0,26,1.0,73.0,400.5,5,22.73169945027869,400.5,5.486301369863014,1.1095890410958904,4.5
C0222,Free item,3.5,1,21.0,5.0,26,1.0,73.0,400.5,5,22.73169945027869,400.5,5.486301369863014,1.1095890410958904,3.5
C0222,Points bonus,2.0,1,12.0,5.0,26,1.0,73.0,400.5,5,22.73169945027869,400.5,5.486301369863014,1.1095890410958904,2.0
C0222,Member exclusive,1.5,1,9.0,5.0,26,1.0,73.0,400.5,5,22.73169945027869,400.5,5.486301369863014,1.1095890410958904,1.5
C0223,20% off,3.0,0,0.0,-1.0,41,2.0,274.0,1509.25,17,4.168681786815582,1509.25,5.508211678832117,1.0985401459854014,3.0
C0223,BOGO,4.5,1,23.1,4.13,41,2.0,274.0,1509.25,17,4.168681786815582,1509.25,5.508211678832117,1.0985401459854014,4.5
C0223,Free item,3.5,1,21.0,5.0,41,2.0,274.0,1509.25,17,4.168681786815582,1509.25,5.508211678832117,1.0985401459854014,3.5
C0223,Points bonus,2.0,0,0.0,-1.0,41,2.0,274.0,1509.25,17,4.168681786815582,1509.25,5.508211678832117,1.0985401459854014,2.0
C0223,Member exclusive,1.5,1,9.0,5.0,41,2.0,274.0,1509.25,17,4.168681786815582,1509.25,5.508211678832117,1.0985401459854014,1.5
C0224,20% off,3.0,0,0.0,-1.0,23,3.0,94.0,502.5,5,36.62628884268865,502.5,5.345744680851064,1.0638297872340423,3.0
C0224,BOGO,4.5,0,0.0,-1.0,23,3.0,94.0,502.5,5,36.62628884268865,502.5,5.345744680851064,1.0638297872340423,4.5
C0224,Free item,3.5,0,0.0,-1.0,23,3.0,94.0,502.5,5,36.62628884268865,502.5,5.345744680851064,1.0638297872340423,3.5
C0224,Points bonus,2.0,0,0.0,-1.0,23,3.0,94.0,502.5,5,36.62628884268865,502.5,5.345744680851064,1.0638297872340423,2.0
C0224,Member exclusive,1.5,0,0.0,-1.0,23,3.0,94.0,502.5,5,36.62628884268865,502.5,5.345744680851064,1.0638297872340423,1.5
C0225,20% off,3.0,0,0.0,-1.0,36,0.0,0.0,0.0,0,15.368141101024584,0.0,0.0,0.0,3.0
C0225,BOGO,4.5,0,0.0,-1.0,36,0.0,0.0,0.0,0,15.368141101024584,0.0,0.0,0.0,4.5
C0225,Free item,3.5,1,0.0,-1.0,36,0.0,0.0,0.0,0,15.368141101024584,0.0,0.0,0.0,3.5
C0225,Points bonus,2.0,0,0.0,-1.0,36,0.0,0.0,0.0,0,15.368141101024584,0.0,0.0,0.0,2.0
C0225,Member exclusive,1.5,1,0.0,-1.0,36,0.0,0.0,0.0,0,15.368141101024584,0.0,0.0,0.0,1.5
C0226,20% off,3.0,0,0.0,-1.0,36,3.0,41.0,205.75,3,15.660182127849748,205.75,5.0182926829268295,1.048780487804878,3.0
C0226,BOGO,4.5,0,0.0,-1.0,36,3.0,41.0,205.75,3,15.660182127849748,205.75,5.0182926829268295,1.048780487804878,4.5
C0226,Free item,3.5,0,0.0,-1.0,36,3.0,41.0,205.75,3,15.660182127849748,205.75,5.0182926829268295,1.048780487804878,3.5
C0226,Points bonus,2.0,0,0.0,-1.0,36,3.0,41.0,205.75,3,15.660182127849748,205.75,5.0182926829268295,1.048780487804878,2.0
C0226,Member exclusive,1.5,1,9.0,5.0,36,3.0,41.0,205.75,3,15.660182127849748,205.75,5.0182926829268295,1.048780487804878,1.5
C0227,20% off,3.0,0,0.0,-1.0,39,2.0,37.0,215.75,3,5.947657762433847,215.75,5.831081081081081,1.108108108108108,3.0
C0227,BOGO,4.5,0,0.0,-1.0,39,2.0,37.0,215.75,3,5.947657762433847,215.75,5.831081081081081,1.108108108108108,4.5
C0227,Free item,3.5,0,0.0,-1.0,39,2.0,37.0,215.75,3,5.947657762433847,215.75,5.831081081081081,1.108108108108108,3.5
C0227,Points bonus,2.0,1,12.0,5.0,39,2.0,37.0,215.75,3,5.947657762433847,215.75,5.831081081081081,1.108108108108108,2.0
C0227,Member exclusive,1.5,1,9.0,5.0,39,2.0,37.0,215.75,3,5.947657762433847,215.75,5.831081081081081,1.108108108108108,1.5
C0228,20% off,3.0,0,0.0,-1.0,29,3.0,147.0,792.0,9,21.710163782014135,792.0,5.387755102040816,1.1156462585034013,3.0
C0228,BOGO,4.5,1,27.0,5.0,29,3.0,147.0,792.0,9,21.710163782014135,792.0,5.387755102040816,1.1156462585034013,4.5
C0228,Free item,3.5,0,0.0,-1.0,29,3.0,147.0,792.0,9,21.710163782014135,792.0,5.387755102040816,1.1156462585034013,3.5
C0228,Points bonus,2.0,0,0.0,-1.0,29,3.0,147.0,792.0,9,21.710163782014135,792.0,5.387755102040816,1.1156462585034013,2.0
C0228,Member exclusive,1.5,0,0.0,-1.0,29,3.0,147.0,792.0,9,21.710163782014135,792.0,5.387755102040816,1.1156462585034013,1.5
C0229,20% off,3.0,0,0.0,-1.0,19,10.0,70.0,373.0,5,16.61141110435885,373.0,5.328571428571428,1.0857142857142856,3.0
C0229,BOGO,4.5,0,0.0,-1.0,19,10.0,70.0,373.0,5,16.61141110435885,373.0,5.328571428571428,1.0857142857142856,4.5
C0229,Free item,3.5,0,0.0,-1.0,19,10.0,70.0,373.0,5,16.61141110435885,373.0,5.328571428571428,1.0857142857142856,3.5
C0229,Points bonus,2.0,0,0.0,-1.0,19,10.0,70.0,373.0,5,16.61141110435885,373.0,5.328571428571428,1.0857142857142856,2.0
C0229,Member exclusive,1.5,0,0.0,-1.0,19,10.0,70.0,373.0,5,16.61141110435885,373.0,5.328571428571428,1.0857142857142856,1.5
C0230,20% off,3.0,1,16.74,4.58,35,3.0,146.0,767.0,9,7.057105052634557,767.0,5.2534246575342465,1.0753424657534247,3.0
C0230,BOGO,4.5,0,0.0,-1.0,35,3.0,146.0,767.0,9,7.057105052634557,767.0,5.2534246575342465,1.0753424657534247,4.5
C0230,Free item,3.5,1,18.61,4.32,35,3.0,146.0,767.0,9,7.057105052634557,767.0,5.2534246575342465,1.0753424657534247,3.5
C0230,Points bonus,2.0,0,0.0,-1.0,35,3.0,146.0,767.0,9,7.057105052634557,767.0,5.2534246575342465,1.0753424657534247,2.0
C0230,Member exclusive,1.5,0,0.0,-1.0,35,3.0,146.0,767.0,9,7.057105052634557,767.0,5.2534246575342465,1.0753424657534247,1.5
C0231,20% off,3.0,1,18.0,5.0,27,4.0,290.0,1607.5,15,16.994595113161065,1607.5,5.543103448275862,1.103448275862069,3.0
C0231,BOGO,4.5,0,0.0,-1.0,27,4.0,290.0,1607.5,15,16.994595113161065,1607.5,5.543103448275862,1.103448275862069,4.5
C0231,Free item,3.5,0,0.0,-1.0,27,4.0,290.0,1607.5,15,16.994595113161065,1607.5,5.543103448275862,1.103448275862069,3.5
C0231,Points bonus,2.0,0,0.0,-1.0,27,4.0,290.0,1607.5,15,16.994595113161065,1607.5,5.543103448275862,1.103448275862069,2.0
C0231,Member exclusive,1.5,0,0.0,-1.0,27,4.0,290.0,1607.5,15,16.994595113161065,1607.5,5.543103448275862,1.103448275862069,1.5
C0232,20% off,3.0,1,18.0,5.0,64,1.0,321.0,1728.25,18,16.89067313081081,1728.25,5.383956386292835,1.096573208722741,3.0
C0232,BOGO,4.5,1,27.0,5.0,64,1.0,321.0,1728.25,18,16.89067313081081,1728.25,5.383956386292835,1.096573208722741,4.5
C0232,Free item,3.5,0,0.0,-1.0,64,1.0,321.0,1728.25,18,16.89067313081081,1728.25,5.383956386292835,1.096573208722741,3.5
C0232,Points bonus,2.0,0,0.0,-1.0,64,1.0,321.0,1728.25,18,16.89067313081081,1728.25,5.383956386292835,1.096573208722741,2.0
C0232,Member exclusive,1.5,1,9.0,5.0,64,1.0,321.0,1728.25,18,16.89067313081081,1728.25,5.383956386292835,1.096573208722741,1.5
C0233,20% off,3.0,0,0.0,-1.0,46,3.0,92.0,506.5,6,8.561579566765234,506.5,5.505434782608695,1.108695652173913,3.0
C0233,BOGO,4.5,0,0.0,-1.0,46,3.0,92.0,506.5,6,8.561579566765234,506.5,5.505434782608695,1.108695652173913,4.5
C0233,Free item,3.5,0,0.0,-1.0,46,3.0,92.0,506.5,6,8.561579566765234,506.5,5.505434782608695,1.108695652173913,3.5
C0233,Points bonus,2.0,0,0.0,-1.0,46,3.0,92.0,506.5,6,8.561579566765234,506.5,5.505434782608695,1.108695652173913,2.0
C0233,Member exclusive,1.5,0,0.0,-1.0,46,3.0,92.0,506.5,6,8.561579566765234,506.5,5.505434782608695,1.108695652173913,1.5
C0234,20% off,3.0,0,0.0,-1.0,21,32.0,7.0,38.25,1,23.03327976890877,38.25,5.464285714285714,1.1428571428571428,3.0
C0234,BOGO,4.5,0,0.0,-1.0,21,32.0,7.0,38.25,1,23.03327976890877,38.25,5.464285714285714,1.1428571428571428,4.5
C0234,Free item,3.5,0,0.0,-1.0,21,32.0,7.0,38.25,1,23.03327976890877,38.25,5.464285714285714,1.1428571428571428,3.5
C0234,Points bonus,2.0,0,0.0,-1.0,21,32.0,7.0,38.25,1,23.03327976890877,38.25,5.464285714285714,1.1428571428571428,2.0
C0234,Member exclusive,1.5,0,0.0,-1.0,21,32.0,7.0,38.25,1,23.03327976890877,38.25,5.464285714285714,1.1428571428571428,1.5
C0235,20% off,3.0,1,18.0,5.0,52,1.0,324.0,1926.75,21,25.856210893512507,1926.75,5.9467592592592595,1.123456790123457,3.0
C0235,BOGO,4.5,0,0.0,-1.0,52,1.0,324.0,1926.75,21,25.856210893512507,1926.75,5.9467592592592595,1.123456790123457,4.5
