customer_id,age,location,persona,lifecycle_stage,churn_risk_score,preferred_channel,spending_level,frequency_level,avg_monthly_visits,avg_ticket,promo_redemption_rate,join_date,recency,frequency,monetary,segment,avg_amount,std_amount,total_spent,favorite_category,avg_hour,avg_quantity,location_encoded,spending_level_encoded,frequency_level_encoded
C0594,57,downtown,price_sensitive,mature,0.2509519809784462,app,low,rare,0,7.537767814333472,0.9,2024-07-22 07:53:22.402818,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,1
C0595,26,tech_park,price_sensitive,active,0.379566547471562,email,low,frequent,13,6.5866838591465475,0.9,2025-08-04 07:53:22.402850,2.0,244.0,1263.25,Champions,5.177254098360656,2.9047968418410886,1263.25,coffee,10.454918032786885,1.098360655737705,3,1,3
C0596,43,tech_park,convenience_driven,mature,0.052273471653850344,app,low,frequent,31,7.900944423724491,0.5,2024-07-03 07:53:22.402884,3.0,580.0,3053.75,Loyal,5.265086206896552,2.9343509271873756,3053.75,pastry,10.205172413793104,1.0948275862068966,3,1,3
C0597,52,suburb,convenience_driven,mature,0.2141678141174021,app,high,regular,15,27.079101267086735,0.5,2024-02-21 07:53:22.402918,4.0,250.0,1383.0,Loyal,5.532,3.318739539119341,1383.0,coffee,10.476,1.088,2,3,2
C0598,64,university,sporadic,mature,0.15827711820951368,email,medium,regular,0,13.143842432143613,0.3,2023-10-30 07:53:22.402952,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,2,2
C0599,50,airport,convenience_driven,established,0.41479562378173657,email,low,regular,16,9.18689196042487,0.5,2025-05-18 07:53:22.402985,2.0,229.0,1260.0,Champions,5.502183406113537,3.6672142184646646,1260.0,pastry,10.445414847161572,1.0829694323144106,0,1,2
C0600,32,downtown,quality_focused,mature,0.2040027758226112,email,medium,regular,11,22.617524538662092,0.7,2024-04-30 07:53:22.403015,1.0,216.0,1220.5,Champions,5.650462962962963,3.308364982047149,1220.5,coffee,10.791666666666666,1.1388888888888888,1,2,2
C0601,62,university,sporadic,mature,0.3462201585519784,sms,high,rare,1,21.544980529814328,0.3,2023-10-01 07:53:22.403050,9.0,9.0,53.25,Lost,5.916666666666667,3.9370039370059056,53.25,coffee,10.0,1.1111111111111112,4,3,1
C0602,56,university,convenience_driven,mature,0.5060788044912137,email,low,rare,3,10.459431223683039,0.5,2023-10-07 07:53:22.403087,3.0,44.0,262.25,Regular,5.9602272727272725,4.043708572203655,262.25,coffee,10.5,1.1590909090909092,4,1,1
C0603,26,university,sporadic,mature,0.12411397465086695,email,medium,rare,0,14.139054561812335,0.3,2024-12-29 07:53:22.403123,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,2,1
C0604,48,downtown,sporadic,mature,0.41589868825516785,email,low,regular,0,8.081071695789582,0.3,2025-01-25 07:53:22.403148,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,2
C0605,59,airport,quality_focused,mature,0.5298423961682465,app,low,regular,7,11.90829485063379,0.7,2024-11-04 07:53:22.403173,5.0,99.0,541.75,Lost,5.472222222222222,3.2773357632710476,541.75,coffee,10.95959595959596,1.0707070707070707,0,1,2
C0606,25,university,convenience_driven,mature,0.499066245875686,email,medium,frequent,34,14.542689151395336,0.5,2023-11-03 07:53:22.403198,1.0,562.0,3144.0,Champions,5.594306049822064,3.732684749021579,3144.0,coffee,10.391459074733095,1.085409252669039,4,2,3
C0607,25,downtown,sporadic,mature,0.11522839437432801,email,medium,regular,4,15.05143739894221,0.3,2024-12-29 07:53:22.403222,6.0,51.0,311.5,Lost,6.107843137254902,4.16390889128256,311.5,pastry,10.372549019607844,1.0588235294117647,1,2,2
C0608,50,university,price_sensitive,mature,0.18220326875976908,email,low,frequent,17,4.537936027132679,0.9,2024-03-23 07:53:22.403247,2.0,293.0,1645.0,Champions,5.614334470989761,3.4669031003078414,1645.0,pastry,10.06825938566553,1.1126279863481228,4,1,3
C0609,42,tech_park,quality_focused,mature,0.2938052444561191,app,low,regular,6,12.130893661653225,0.7,2025-02-13 07:53:22.403272,7.0,89.0,503.75,Lost,5.660112359550562,3.3147499200824204,503.75,pastry,10.202247191011235,1.1123595505617978,3,1,2
C0610,40,university,quality_focused,active,0.10988563085286673,email,medium,regular,9,21.7322783007605,0.7,2025-06-26 07:53:22.403297,4.0,171.0,969.5,Loyal,5.669590643274854,3.869341691497275,969.5,pastry,10.11111111111111,1.1111111111111112,4,2,2
C0611,50,tech_park,convenience_driven,established,0.0965056871905323,app,low,rare,1,10.753048460572748,0.5,2025-05-22 07:53:22.403322,23.0,7.0,37.5,Lost,5.357142857142857,3.877975048422885,37.5,pastry,11.857142857142858,1.1428571428571428,3,1,1
C0612,31,airport,quality_focused,mature,0.5199389320857912,email,high,frequent,16,35.92441193201425,0.7,2024-09-28 07:53:22.403351,1.0,284.0,1523.0,Champions,5.362676056338028,3.0654056079632923,1523.0,coffee,10.221830985915492,1.073943661971831,0,3,3
C0613,36,suburb,price_sensitive,mature,0.17132369668785888,email,low,regular,7,6.955551596503097,0.9,2023-10-26 07:53:22.403376,3.0,115.0,626.75,Loyal,5.45,3.160404704264447,626.75,coffee,10.226086956521739,1.0956521739130434,2,1,2
C0614,53,tech_park,price_sensitive,mature,0.18656097400338711,app,medium,frequent,14,11.314113360726122,0.9,2025-02-08 07:53:22.403401,1.0,268.0,1444.25,Champions,5.388992537313433,3.0477688947653414,1444.25,pastry,10.343283582089553,1.1044776119402986,3,2,3
C0615,27,airport,quality_focused,mature,0.3427876495003384,email,low,regular,8,12.782611678332707,0.7,2024-05-24 07:53:22.403426,1.0,139.0,671.75,Loyal,4.83273381294964,2.209250251784035,671.75,pastry,9.798561151079136,1.1007194244604317,0,1,2
C0616,49,downtown,sporadic,mature,0.22290146763789506,app,medium,regular,6,12.29556681175207,0.3,2025-02-17 07:53:22.403453,10.0,88.0,464.5,Lost,5.278409090909091,2.481376558248355,464.5,coffee,10.613636363636363,1.0681818181818181,1,2,2
C0617,36,university,quality_focused,mature,0.5288216614829079,app,low,rare,0,10.018855790380405,0.7,2024-01-22 07:53:22.403478,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,1,1
C0618,27,downtown,price_sensitive,mature,0.21368266578013623,app,medium,rare,1,11.584153480979419,0.9,2024-04-30 07:53:22.403502,26.0,9.0,45.25,Lost,5.027777777777778,2.032718486275078,45.25,coffee,10.666666666666666,1.2222222222222223,1,2,1
C0619,34,downtown,price_sensitive,established,0.3350586434104598,app,medium,rare,4,9.753470777829113,0.9,2025-05-19 07:53:22.403527,9.0,64.0,380.0,Lost,5.9375,3.383257095082869,380.0,pastry,10.671875,1.0625,1,2,1
C0620,29,airport,sporadic,mature,0.16962849881106526,email,high,rare,2,21.31197423676479,0.3,2024-08-07 07:53:22.403552,12.0,19.0,88.5,Lost,4.657894736842105,1.8412905466528042,88.5,pastry,10.105263157894736,1.105263157894737,0,3,1
C0621,38,suburb,convenience_driven,mature,0.5557480695362672,app,low,regular,17,9.509367384326065,0.5,2024-10-02 07:53:22.403577,1.0,354.0,1933.25,Champions,5.461158192090395,2.9468393906298713,1933.25,coffee,10.324858757062147,1.0706214689265536,2,1,2
C0622,41,suburb,sporadic,mature,0.36643185683673324,sms,medium,regular,5,12.507258808036527,0.3,2024-10-18 07:53:22.403601,6.0,72.0,370.5,Lost,5.145833333333333,2.44939989776168,370.5,pastry,10.63888888888889,1.0416666666666667,2,2,2
C0623,57,suburb,price_sensitive,mature,0.14344053159763634,email,low,regular,4,4.031849792443342,0.9,2024-01-14 07:53:22.403626,16.0,65.0,289.75,Lost,4.457692307692308,1.6750520227282955,289.75,coffee,9.661538461538461,1.0615384615384615,2,1,2
C0624,24,tech_park,price_sensitive,mature,0.09526651629247304,sms,medium,rare,1,10.85118162026549,0.9,2025-02-04 07:53:22.403651,16.0,11.0,51.0,Lost,4.636363636363637,2.074739852257496,51.0,coffee,9.909090909090908,1.0,3,2,1
C0625,28,airport,price_sensitive,established,0.43872692840115757,app,medium,frequent,16,11.86575903982498,0.9,2025-05-14 07:53:22.403675,1.0,259.0,1415.5,Champions,5.4652509652509655,3.4454144667405453,1415.5,pastry,10.324324324324325,1.1081081081081081,0,2,3
C0626,52,university,loyal_regular,mature,0.5235597807153815,email,low,rare,2,7.673797988701832,0.8,2023-11-28 07:53:22.403700,8.0,29.0,190.0,Lost,6.551724137931035,3.379546745777686,190.0,coffee,11.137931034482758,1.1379310344827587,4,1,1
C0627,20,airport,sporadic,mature,0.09328704598816918,sms,medium,frequent,5,13.479931178849844,0.3,2024-09-18 07:53:22.403725,2.0,87.0,532.75,New,6.123563218390805,4.2758913057006325,532.75,pastry,10.71264367816092,1.103448275862069,0,2,3
C0628,56,suburb,price_sensitive,mature,0.23224663522938022,app,medium,regular,9,11.71230256935098,0.9,2024-07-30 07:53:22.403750,3.0,145.0,811.5,Loyal,5.596551724137931,2.8209266058706333,811.5,pastry,10.372413793103448,1.1310344827586207,2,2,2
C0629,62,suburb,convenience_driven,mature,0.41073734744491536,email,low,rare,5,8.67103292383032,0.5,2024-02-25 07:53:22.403775,9.0,61.0,336.5,Lost,5.516393442622951,3.257321513548048,336.5,coffee,10.491803278688524,1.0819672131147542,2,1,1
C0630,50,tech_park,sporadic,mature,0.35022889498538606,app,low,regular,2,8.768611667479844,0.3,2023-11-26 07:53:22.403799,4.0,27.0,174.5,Regular,6.462962962962963,3.609351971257673,174.5,sandwich,11.333333333333334,1.037037037037037,3,1,2
C0631,46,downtown,price_sensitive,mature,0.27065762843974284,app,high,rare,2,17.97338522818183,0.9,2023-12-24 07:53:22.403826,1.0,28.0,172.0,New,6.142857142857143,3.578115433144947,172.0,pastry,10.142857142857142,1.2142857142857142,1,3,1
C0632,39,suburb,price_sensitive,mature,0.02866859879981646,app,medium,regular,9,9.182709741208935,0.9,2024-04-28 07:53:22.403851,2.0,138.0,759.25,Loyal,5.5018115942028984,3.011004206109261,759.25,pastry,9.992753623188406,1.0869565217391304,2,2,2
C0633,40,downtown,loyal_regular,mature,0.008035308550588618,sms,medium,frequent,23,15.985017380585154,0.8,2025-01-27 07:53:22.403875,1.0,306.0,1790.75,Champions,5.852124183006536,3.9099478505939294,1790.75,coffee,10.529411764705882,1.1176470588235294,1,2,3
C0634,26,university,price_sensitive,mature,0.2147326716636247,app,medium,rare,0,8.514878643272237,0.9,2024-10-07 07:53:22.403900,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4,2,1
C0635,35,suburb,convenience_driven,mature,0.20141078943939958,email,medium,frequent,32,16.787315084730764,0.5,2024-02-07 07:53:22.403925,1.0,519.0,2952.0,Champions,5.687861271676301,3.5884261416068597,2952.0,coffee,10.269749518304431,1.0982658959537572,2,2,3
C0636,31,airport,sporadic,mature,0.1828247080378786,email,medium,regular,2,11.588537804117989,0.3,2023-09-27 07:53:22.403950,27.0,22.0,108.25,Lost,4.920454545454546,3.2626916689149352,108.25,coffee,10.090909090909092,1.1363636363636365,0,2,2
C0637,44,downtown,sporadic,mature,0.0537490739593032,sms,medium,rare,0,11.969903595505972,0.3,2024-08-24 07:53:22.403975,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,2,1
C0638,33,tech_park,quality_focused,established,0.05421522832897378,sms,medium,regular,9,22.214167107305713,0.7,2025-03-19 07:53:22.404000,5.0,142.0,799.25,At Risk,5.628521126760563,3.7222657530635725,799.25,coffee,10.330985915492958,1.0985915492957747,3,2,2
C0639,47,suburb,price_sensitive,mature,0.38666131861794506,sms,medium,frequent,12,11.319644530925345,0.9,2024-09-30 07:53:22.404024,1.0,194.0,995.25,Champions,5.130154639175258,2.3319431904144516,995.25,coffee,10.025773195876289,1.1030927835051547,2,2,3
C0640,43,tech_park,convenience_driven,established,0.32846591189146984,email,low,regular,15,10.56454233940179,0.5,2025-05-22 07:53:22.404049,3.0,286.0,1548.0,Loyal,5.4125874125874125,3.266558189381131,1548.0,coffee,10.65034965034965,1.1118881118881119,3,1,2
C0641,44,suburb,quality_focused,mature,0.4924253736596058,sms,medium,rare,1,19.613459309662982,0.7,2024-05-15 07:53:22.404074,23.0,7.0,55.5,Lost,7.928571428571429,5.159365040297849,55.5,coffee,11.0,1.1428571428571428,2,2,1
C0642,23,university,price_sensitive,mature,0.17358180087486358,email,high,rare,1,16.55402861408343,0.9,2024-08-31 07:53:22.404099,22.0,9.0,33.5,Lost,3.7222222222222223,0.23199018178458425,33.5,coffee,8.777777777777779,1.0,4,3,1
C0643,32,suburb,sporadic,mature,0.0059020698681712495,email,medium,rare,0,13.987657685135513,0.3,2023-10-31 07:53:22.404123,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,2,1
C0644,42,downtown,loyal_regular,mature,0.24580787027176923,app,medium,regular,14,13.510305875666772,0.8,2025-02-03 07:53:22.404148,1.0,224.0,1180.5,Champions,5.270089285714286,3.2474789105556203,1180.5,pastry,10.294642857142858,1.0714285714285714,1,2,2
C0645,41,suburb,sporadic,mature,0.4089391343205187,sms,medium,frequent,5,13.752051772686652,0.3,2024-07-07 07:53:22.404175,8.0,70.0,379.5,Lost,5.421428571428572,3.1046198795139626,379.5,pastry,10.014285714285714,1.1,2,2,3
C0646,59,tech_park,convenience_driven,mature,0.11862886414735457,email,high,rare,1,26.29460261072456,0.5,2024-09-22 07:53:22.404200,74.0,7.0,31.25,Lost,4.464285714285714,1.402591139556323,31.25,coffee,13.714285714285714,1.0,3,3,1
C0647,63,downtown,loyal_regular,mature,0.27916086293353587,email,medium,rare,2,13.074586345659132,0.8,2024-05-11 07:53:22.404224,10.0,27.0,177.5,Lost,6.574074074074074,6.795011891798764,177.5,pastry,11.481481481481481,1.1111111111111112,1,2,1
C0648,34,tech_park,convenience_driven,mature,0.17765064608181064,app,medium,regular,14,16.110846598606802,0.5,2023-09-20 07:53:22.404249,1.0,247.0,1321.25,Champions,5.34919028340081,3.4259411133914033,1321.25,coffee,10.37246963562753,1.0931174089068827,3,2,2
C0649,64,university,convenience_driven,mature,0.23186291344413862,email,high,rare,4,26.97857247049009,0.5,2024-04-02 07:53:22.404274,6.0,68.0,383.5,Lost,5.639705882352941,3.9524653068377367,383.5,pastry,10.264705882352942,1.1176470588235294,4,3,1
C0650,40,airport,loyal_regular,mature,0.5620574186586472,app,low,rare,4,7.381844605873075,0.8,2024-01-01 07:53:22.404299,1.0,83.0,507.5,New,6.114457831325301,3.943445705437911,507.5,coffee,10.614457831325302,1.0843373493975903,0,1,1
C0651,43,university,quality_focused,mature,0.2777109163917063,sms,medium,rare,3,20.43257912478322,0.7,2024-06-16 07:53:22.404324,17.0,39.0,213.75,Lost,5.480769230769231,3.324245371125512,213.75,coffee,10.128205128205128,1.0769230769230769,4,2,1
C0652,41,downtown,convenience_driven,established,0.3554122294109272,app,low,regular,12,8.563063205746166,0.5,2025-05-01 07:53:22.404349,3.0,221.0,1210.25,Loyal,5.476244343891403,3.380803281904135,1210.25,pastry,10.723981900452488,1.1131221719457014,1,1,2
C0653,21,downtown,convenience_driven,active,0.2714307507842026,email,low,frequent,30,8.849759074975537,0.5,2025-07-03 07:53:22.404374,1.0,552.0,3248.0,Champions,5.884057971014493,4.107853951121876,3248.0,pastry,10.458333333333334,1.0978260869565217,1,1,3
C0654,19,downtown,price_sensitive,mature,0.2548378502872429,app,medium,regular,9,11.094108107296812,0.9,2023-10-09 07:53:22.404398,1.0,131.0,737.75,Loyal,5.6316793893129775,3.2436814679695125,737.75,pastry,10.290076335877863,1.1221374045801527,1,2,2
C0655,54,suburb,sporadic,established,0.29431314907761674,app,low,regular,8,8.911602519448108,0.3,2025-03-30 07:53:22.404423,1.0,116.0,636.75,Loyal,5.489224137931035,3.6551619605731567,636.75,pastry,10.827586206896552,1.0862068965517242,2,1,2
C0656,27,tech_park,sporadic,mature,0.20260212932888386,app,medium,regular,4,14.36887692404168,0.3,2023-12-13 07:53:22.404448,1.0,56.0,358.0,New,6.392857142857143,4.760838625240768,358.0,coffee,10.517857142857142,1.1964285714285714,3,2,2
C0657,52,tech_park,loyal_regular,mature,0.33238910947092815,app,medium,regular,15,13.854961048244487,0.8,2025-02-23 07:53:22.404474,1.0,279.0,1441.25,Champions,5.165770609318996,3.3451863888231417,1441.25,pastry,10.057347670250897,1.060931899641577,3,2,2
C0658,28,university,price_sensitive,established,0.5622254336450612,email,low,regular,7,4.241281885467737,0.9,2025-05-28 07:53:22.404499,1.0,100.0,510.25,Loyal,5.1025,2.4845723469995287,510.25,coffee,9.84,1.07,4,1,2
C0659,63,downtown,convenience_driven,mature,0.14339157225952925,app,medium,regular,16,17.82837894433246,0.5,2024-10-03 07:53:22.404524,1.0,257.0,1457.0,Champions,5.669260700389105,3.5883177201407435,1457.0,pastry,10.29182879377432,1.11284046692607,1,2,2
C0660,27,suburb,price_sensitive,mature,0.2166696114163643,app,medium,regular,9,8.780472182987959,0.9,2024-01-26 07:53:22.404549,2.0,148.0,909.5,Loyal,6.14527027027027,4.019088542887891,909.5,coffee,10.614864864864865,1.0945945945945945,2,2,2
C0661,54,suburb,price_sensitive,mature,0.1842998300039555,email,low,rare,1,6.686355457871255,0.9,2024-04-07 07:53:22.404574,13.0,12.0,60.25,Lost,5.020833333333333,3.1032576968942385,60.25,pastry,9.916666666666666,1.1666666666666667,2,1,1
C0662,59,suburb,sporadic,mature,0.18828069064722028,email,low,regular,2,9.058491422468073,0.3,2024-07-11 07:53:22.404599,6.0,28.0,152.75,Lost,5.455357142857143,2.7437248028274976,152.75,coffee,9.857142857142858,1.1428571428571428,2,1,2
C0663,49,university,price_sensitive,mature,0.1171897855180035,email,medium,regular,8,11.24660169341615,0.9,2024-04-26 07:53:22.404623,1.0,129.0,677.5,Loyal,5.251937984496124,2.7550550350444962,677.5,pastry,10.015503875968992,1.1007751937984496,4,2,2
C0664,41,downtown,quality_focused,mature,0.18098270248983878,app,medium,rare,2,21.837257179213935,0.7,2025-01-11 07:53:22.404648,5.0,28.0,140.5,Lost,5.017857142857143,2.144036271706133,140.5,pastry,9.964285714285714,1.1428571428571428,1,2,1
C0665,64,university,quality_focused,established,0.1627763085963833,email,medium,rare,1,20.64280160234617,0.7,2025-05-29 07:53:22.404675,11.0,7.0,29.0,Lost,4.142857142857143,1.546886273407694,29.0,pastry,9.285714285714286,1.1428571428571428,4,2,1
C0666,44,tech_park,price_sensitive,mature,0.13015185981983027,app,medium,regular,10,8.533462639936577,0.9,2024-07-30 07:53:22.404700,7.0,160.0,871.0,At Risk,5.44375,3.901998157693249,871.0,pastry,10.375,1.075,3,2,2
C0667,19,university,price_sensitive,established,0.17696051666862078,email,high,regular,7,19.47823656243896,0.9,2025-04-08 07:53:22.404725,3.0,122.0,671.5,Loyal,5.504098360655738,3.3351037388547464,671.5,pastry,10.270491803278688,1.0901639344262295,4,3,2
C0668,54,university,price_sensitive,active,0.24742944113213017,email,medium,regular,4,12.168394020687177,0.9,2025-06-22 07:53:22.404750,13.0,56.0,345.25,Lost,6.165178571428571,4.188804555466405,345.25,coffee,10.357142857142858,1.1607142857142858,4,2,2
C0669,30,downtown,price_sensitive,mature,0.3719027616110665,sms,high,regular,3,15.529091230776038,0.9,2024-09-26 07:53:22.404775,2.0,39.0,209.75,New,5.378205128205129,3.063941280008713,209.75,coffee,11.435897435897436,1.1282051282051282,1,3,2
C0670,23,suburb,sporadic,mature,0.4192091345168031,app,low,rare,2,5.4075283103759695,0.3,2024-06-15 07:53:22.404800,12.0,24.0,115.25,Lost,4.802083333333333,1.7553941194195541,115.25,pastry,11.75,1.125,2,1,1
C0671,50,airport,price_sensitive,mature,0.6417108134000162,email,medium,frequent,15,9.282831006555151,0.9,2023-12-20 07:53:22.404826,1.0,246.0,1256.25,Champions,5.1067073170731705,2.4998052437828417,1256.25,pastry,10.073170731707316,1.0731707317073171,0,2,3
C0672,31,downtown,sporadic,mature,0.052965984637795865,email,high,rare,-2,22.960859586387656,0.3,2024-01-12 07:53:22.404851,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,3,1
C0673,33,university,convenience_driven,mature,0.23357800906393436,app,low,regular,18,7.15202411004581,0.5,2023-11-08 07:53:22.404876,1.0,276.0,1622.0,Champions,5.8768115942028984,4.239183709675032,1622.0,pastry,10.23913043478261,1.0797101449275361,4,1,2
C0674,25,suburb,quality_focused,mature,0.522056963084433,app,medium,regular,11,22.94832945602388,0.7,2024-04-11 07:53:22.404901,2.0,155.0,822.25,Loyal,5.304838709677419,3.009761036991231,822.25,pastry,10.35483870967742,1.1161290322580646,2,2,2
C0675,37,suburb,quality_focused,mature,0.1630462169296213,app,low,regular,9,11.278007419059923,0.7,2025-02-22 07:53:22.404926,2.0,127.0,666.5,Loyal,5.248031496062992,3.305013036828039,666.5,coffee,10.10236220472441,1.094488188976378,2,1,2
C0676,26,airport,sporadic,established,0.4502249287512374,app,medium,frequent,6,12.59991676789456,0.3,2025-03-23 07:53:22.404951,4.0,94.0,495.5,Regular,5.2712765957446805,4.122398099979571,495.5,coffee,9.957446808510639,1.0851063829787233,0,2,3
C0677,47,downtown,quality_focused,established,0.05501637834135659,app,medium,regular,9,21.786028733907557,0.7,2025-05-22 07:53:22.404976,7.0,136.0,756.75,At Risk,5.564338235294118,3.132120971649364,756.75,coffee,10.367647058823529,1.0955882352941178,1,2,2
C0678,31,university,sporadic,mature,0.13783641073432934,sms,medium,regular,4,14.663092254928136,0.3,2023-09-16 07:53:22.405000,5.0,65.0,359.75,Lost,5.5346153846153845,3.9488618126473627,359.75,pastry,10.538461538461538,1.0769230769230769,4,2,2
C0679,57,airport,price_sensitive,established,0.3437716900098139,app,high,regular,12,19.157830603523763,0.9,2025-06-07 07:53:22.405025,5.0,204.0,1113.25,At Risk,5.457107843137255,3.147688332813355,1113.25,coffee,10.0,1.1225490196078431,0,3,2
C0680,63,downtown,price_sensitive,mature,0.2058435669528871,email,high,rare,2,18.990296077190578,0.9,2024-06-26 07:53:22.405050,7.0,25.0,120.75,Lost,4.83,2.1098973118772077,120.75,pastry,9.64,1.08,1,3,1
C0681,51,downtown,convenience_driven,mature,0.1859177812323234,app,high,regular,17,28.309670112601463,0.5,2025-02-10 07:53:22.405076,1.0,321.0,1764.5,Champions,5.496884735202492,3.41303653508097,1764.5,coffee,10.333333333333334,1.0623052959501558,1,3,2
C0682,29,downtown,price_sensitive,mature,0.014975424134434479,sms,medium,frequent,12,12.210245395276168,0.9,2025-02-16 07:53:22.405101,2.0,177.0,917.0,Champions,5.1807909604519775,2.825125388674988,917.0,coffee,9.96045197740113,1.07909604519774,1,2,3
C0683,60,suburb,price_sensitive,mature,0.2165368794496221,app,medium,frequent,16,10.35732697918061,0.9,2024-06-26 07:53:22.405126,3.0,265.0,1528.25,Loyal,5.766981132075472,3.919852146690661,1528.25,coffee,10.445283018867924,1.1018867924528302,2,2,3
C0684,19,airport,quality_focused,mature,0.7259711706760427,app,medium,frequent,21,19.818017354771182,0.7,2025-01-10 07:53:22.405151,1.0,375.0,2104.75,Champions,5.612666666666667,3.5473976804173373,2104.75,coffee,10.341333333333333,1.1066666666666667,0,2,3
C0685,40,tech_park,sporadic,mature,0.36827267679321024,email,medium,regular,3,11.638864608735577,0.3,2024-07-14 07:53:22.405176,6.0,45.0,249.5,Lost,5.544444444444444,2.7707322264533376,249.5,pastry,9.377777777777778,1.1555555555555554,3,2,2
C0686,38,university,convenience_driven,mature,0.4828528643701821,email,medium,frequent,28,18.222117070696076,0.5,2023-09-07 07:53:22.405201,1.0,511.0,2955.5,Champions,5.783757338551859,3.431359184743773,2955.5,coffee,10.412915851272016,1.1056751467710373,4,2,3
C0687,62,downtown,sporadic,established,0.07818437592500126,app,medium,frequent,10,13.702453191940574,0.3,2025-05-06 07:53:22.405226,7.0,150.0,838.25,At Risk,5.588333333333333,3.4568452500472224,838.25,pastry,10.086666666666666,1.12,1,2,3
C0688,64,suburb,loyal_regular,mature,0.21065697691524646,sms,medium,frequent,25,15.08326234457633,0.8,2025-02-22 07:53:22.405251,1.0,441.0,2524.0,Champions,5.723356009070295,3.7842374736610287,2524.0,pastry,10.46031746031746,1.0975056689342404,2,2,3
C0689,27,university,sporadic,mature,0.1427951529347932,email,medium,regular,4,12.181076548514376,0.3,2024-10-26 07:53:22.405276,9.0,60.0,296.25,Lost,4.9375,1.9575067374388888,296.25,pastry,9.716666666666667,1.1166666666666667,4,2,2
C0690,55,suburb,convenience_driven,mature,0.38256769095209764,app,medium,regular,13,15.460278612428715,0.5,2024-12-14 07:53:22.405300,1.0,184.0,980.25,Champions,5.327445652173913,2.8930941889439428,980.25,coffee,10.320652173913043,1.0815217391304348,2,2,2
C0691,51,university,loyal_regular,mature,0.10933713114900728,email,medium,regular,8,14.063580968109047,0.8,2023-09-07 07:53:22.405325,2.0,141.0,766.0,Loyal,5.432624113475177,3.2483346602286787,766.0,pastry,9.943262411347519,1.099290780141844,4,2,2
C0692,63,downtown,loyal_regular,active,0.4844684048552321,app,low,rare,2,9.967115513338772,0.8,2025-08-04 07:53:22.405350,16.0,23.0,129.5,Lost,5.630434782608695,4.095361542771029,129.5,coffee,9.608695652173912,1.0434782608695652,1,1,1
C0693,30,airport,price_sensitive,mature,0.1678389552038557,app,high,frequent,16,17.152813522387437,0.9,2023-09-15 07:53:22.405375,3.0,262.0,1607.0,Loyal,6.133587786259542,4.2945654990461355,1607.0,pastry,10.290076335877863,1.1450381679389312,0,3,3
C0694,32,university,convenience_driven,mature,0.08726439925892487,email,medium,frequent,30,16.71946766799663,0.5,2024-03-24 07:53:22.405407,2.0,536.0,2951.0,Champions,5.505597014925373,3.5716584825265905,2951.0,coffee,10.406716417910447,1.1044776119402986,4,2,3
C0695,50,suburb,price_sensitive,mature,0.07714074255855684,app,low,regular,4,6.890945944173725,0.9,2024-02-18 07:53:22.405432,1.0,54.0,294.75,New,5.458333333333333,3.43461499861036,294.75,pastry,9.814814814814815,1.1111111111111112,2,1,2
C0696,60,suburb,loyal_regular,mature,0.08208305537785092,email,high,regular,11,23.402121434767345,0.8,2024-06-24 07:53:22.405457,3.0,196.0,1055.0,Loyal,5.38265306122449,2.9779540562385285,1055.0,coffee,10.35204081632653,1.096938775510204,2,3,2
C0697,44,suburb,sporadic,mature,0.25150966221834303,email,medium,regular,5,13.107358742759683,0.3,2025-01-05 07:53:22.405483,9.0,75.0,440.0,Lost,5.866666666666666,3.959109691527825,440.0,coffee,10.973333333333333,1.0933333333333333,2,2,2
C0698,40,suburb,price_sensitive,mature,0.21564860227870475,email,medium,regular,6,9.214651221356412,0.9,2025-01-07 07:53:22.405508,3.0,95.0,524.5,Regular,5.521052631578947,3.2725614516227584,524.5,coffee,10.757894736842106,1.105263157894737,2,2,2
C0699,34,downtown,price_sensitive,mature,0.5017342213394237,email,low,rare,0,7.586690434211167,0.9,2024-02-28 07:53:22.405533,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,1,1
C0700,33,airport,convenience_driven,active,0.28083164152839085,app,medium,rare,7,17.68086634612153,0.5,2025-07-28 07:53:22.405558,8.0,128.0,655.5,At Risk,5.12109375,2.895146694874462,655.5,coffee,10.234375,1.1015625,0,2,1
C0701,30,suburb,convenience_driven,mature,0.25122536774602194,email,medium,frequent,28,15.862620309149197,0.5,2024-05-23 07:53:22.405583,1.0,484.0,2795.0,Champions,5.774793388429752,3.700470698989017,2795.0,coffee,10.479338842975206,1.0991735537190082,2,2,3
C0702,54,tech_park,price_sensitive,mature,0.4873498460071387,email,medium,frequent,13,10.721053290431762,0.9,2024-11-17 07:53:22.405608,1.0,236.0,1332.5,Champions,5.646186440677966,3.627587304283432,1332.5,pastry,10.26271186440678,1.0805084745762712,3,2,3
